신고일시,접수일시,수계,지원여부,주소,상세주소,등록일시,수정일자,삭제여부,첨부파일,등록기관
2019-08-07 16:20,2019-08-08 9:20,낙동강,Y,경상북도 영천시 북안면 유하리 50,에니스환경건설,2019-10-01 9:55,2019-10-01 9:56,N,,3.0
2019-08-13 9:06,2019-08-13 9:06,한강,Y,경기도 용인시 처인구 중부대로 1022-1 (삼가동),AJ토탈(주) 처인냉장,2020-01-15 9:43,2020-01-15 9:46,N,,3.0
2019-08-22 10:30,2019-08-22 11:00,낙동강,Y,대구광역시 수성구 시지동 249-8,대구광역시 수성구 가천천,2019-10-01 9:40,2019-10-01 9:42,N,,3.0
2019-08-28 13:00,2019-08-28 13:00,영산강,Y,풍영정천,광주광역시 광산구 풍영정천,2019-09-25 9:36,2019-09-25 10:07,N,,3.0
2019-08-30 23:47,2019-08-31 12:27,한강,Y,충청북도 충주시 주덕읍 당우리 797-2,실제 사고 지점은 769-4번지 부근 하천,2020-02-12 14:01,2020-02-12 14:14,N,,3.0
2019-09-19 16:48,2019-09-19 16:48,영산강,Y,전라남도 해남군 북일면 신월리 1-1,,2019-10-04 9:21,2019-10-04 9:23,N,,3.0
2019-09-27 12:42,2019-09-27 15:37,한강,Y,경기도 시흥시 정왕동 1392-2,,2020-02-12 13:42,2020-02-12 13:53,N,,3.0
2019-10-19 9:15,2019-10-19 13:00,낙동강,Y,경상북도 영천시 금호읍 덕성리 65-4,,2019-11-11 9:43,2019-11-11 9:48,N,,3.0
2019-11-02 13:16,2019-11-03 16:00,낙동강,Y,경상남도 양산시 물금읍 원동로 199-134,,2019-11-13 17:35,2019-11-13 17:38,N,,3.0
2019-11-13 10:30,2019-11-13 13:00,낙동강,Y,경상북도 칠곡군 왜관읍 석전리 872,,2019-11-26 15:38,2020-02-12 13:20,N,,1.0
2019-11-13 13:40,2019-11-13 14:30,금강,Y,세종특별자치시 장군면 금암리 595-1,금강 본류,2019-12-09 15:22,2019-12-09 15:27,N,,3.0
2019-12-12 15:20,2019-12-12 15:20,영산강,Y,전라북도 익산시 금강동 1214,,2020-01-03 15:53,2020-01-03 15:56,N,,3.0
2019-12-16 11:00,2019-12-16 11:00,영산강,Y,전라북도 익산시 망성면 화산리 1427-5,,2020-01-03 15:45,2020-01-16 17:31,N,,3.0
2020-01-28 11:10,2020-02-03 14:23,금강,,충청남도 공주시 중동 152,,2020-02-03 14:25,2020-02-03 14:25,Y,,3.0
2020-01-28 11:10,2020-01-28 12:10,금강,Y,충청남도 공주시 중동 152,,2020-02-03 14:27,2020-02-03 14:29,N,,3.0
2020-02-07 16:40,2020-02-07 17:44,한강,Y,경기도 김포시 운양동 1024,,2020-02-17 16:50,2020-02-17 16:56,N,,3.0
2020-02-10 13:00,2020-02-11 15:15,낙동강,Y,대구광역시 달성군 논공읍 삼리리 297-1,,2020-03-03 14:07,2020-03-03 14:10,N,,3.0
2020-02-11 13:00,2020-02-11 15:15,낙동강,,대구광역시 달성군 논공읍 삼리리 297-1,,2020-03-03 13:33,2020-03-03 13:33,Y,,3.0
2020-02-12 10:03,2020-02-12 10:03,낙동강,,경상남도 김해시 한림면 장방로 17,,2020-02-12 10:09,2020-02-12 10:09,Y,,3.0
2020-02-14 10:50,2020-02-14 14:00,낙동강,Y,경상남도 김해시 주촌면 내삼리 1282,,2020-03-03 14:18,2020-03-03 14:25,N,,3.0
2020-03-03 7:40,2020-03-03 7:59,한강,Y,경기도 평택시 청북읍 한산리 27-6,,2020-03-11 9:26,2020-03-11 9:26,Y,,3.0
2020-03-03 7:40,2020-03-03 9:14,한강,Y,경기도 평택시 청북읍 한산리 27-6,,2020-03-11 9:43,2020-03-11 9:46,N,,3.0
2020-03-11 14:30,2020-03-11 18:30,낙동강,,경상북도 성주군 수륜면 신파리 707,,2020-03-20 9:59,2020-03-20 9:59,Y,,3.0
2020-03-11 14:30,2020-03-11 18:30,낙동강,Y,경상북도 성주군 수륜면 신파리 707,,2020-03-20 10:07,2020-03-20 10:14,N,,3.0
2020-03-12 9:38,2020-03-12 12:45,한강,Y,경기도 여주시 대신면 옥촌리 106-1,,2020-04-02 13:32,2020-04-02 13:40,Y,,3.0
2020-03-12 9:38,2020-03-12 13:00,한강,Y,경기도 여주시 대신면 옥촌리 106-1,,2020-04-02 14:05,2020-04-02 14:13,N,,3.0
2020-03-13 17:40,2020-03-13 22:20,낙동강,Y,경상북도 성주군 선남면 문방1길 102,,2020-03-27 15:53,2020-03-27 16:04,N,,3.0
2020-03-14 16:00,2020-03-14 19:40,한강,Y,경기도 남양주시 조안면 북한강로 876,,2020-04-02 13:48,2020-04-02 14:01,N,,3.0
2020-03-20 10:03,2020-03-20 10:03,낙동강,,경상북도 성주군 수륜면 계정리 707,,2020-03-20 10:05,2020-03-20 10:05,Y,,3.0
2020-04-07 9:00,2020-04-09 14:40,영산강,Y,전라남도 나주시 봉황면 만봉리 산 185-1,인근 만봉저수지,2020-06-09 10:55,2020-06-09 11:03,Y,,3.0
2020-04-07 9:30,2020-04-07 15:50,한강,Y,경기도 남양주시 진건읍 송능리 224-4,,2020-05-04 10:13,2020-05-04 10:20,N,,3.0
2020-04-08 9:00,2020-04-08 16:30,영산강,,전라남도 나주시 노안면 계림리 1273,,2020-05-04 10:52,2020-05-04 10:52,Y,,3.0
2020-04-08 9:00,2020-04-08 16:30,영산강,Y,전라남도 나주시 노안면 계림리 1273,,2020-05-04 11:02,2020-05-04 11:07,N,,3.0
2020-04-08 11:20,2020-04-08 16:09,한강,Y,경기도 연천군 백학면 백학산단길 161,,2020-05-04 10:30,2020-05-19 16:14,N,,3.0
2020-04-09 14:00,2020-04-09 14:40,영산강,Y,전라남도 나주시 봉황면 만봉리 산 185-1,인근 만봉저수지,2020-06-15 14:55,2020-06-15 15:02,N,,3.0
2020-04-21 9:21,2020-04-21 10:30,영산강,Y,광주광역시 광산구 오선동 272,,2020-05-12 10:05,2020-05-12 10:11,N,,3.0
2020-05-01 17:00,2020-05-02 9:50,금강,Y,충청남도 천안시 서북구 성환읍 송덕리 27-8,,2020-05-12 10:14,2020-05-12 10:19,N,,3.0
2020-05-04 14:30,2020-05-04 17:00,낙동강,Y,경상북도 청송군 부남면 아방실길 123,,2020-05-19 15:51,2020-05-19 16:06,N,,3.0
2020-05-07 10:30,2020-05-07 12:40,한강,Y,경기도 김포시 통진읍 옹정리 61-15,,2020-05-19 15:56,2020-05-19 16:01,N,,3.0
2020-05-08 13:00,2020-05-08 17:00,낙동강,Y,경상북도 경산시 자인면 중촌천북길 10,,2020-05-19 15:52,2020-05-19 16:11,N,,3.0
2020-06-07 15:31,2020-06-07 15:37,한강,Y,경기도 용인시 처인구 모현읍 일산리 671,인근 경안천,2020-06-24 11:09,2020-06-25 10:47,N,,3.0
2020-06-09 1:00,2020-06-09 10:45,낙동강,Y,경상북도 문경시 영순면 산남로 50,,2020-07-23 16:17,2020-07-23 16:25,N,,3.0
2020-06-18 13:35,2020-06-18 15:30,낙동강,Y,경상북도 고령군 성산면 삼대리 601,고령교,2020-07-23 16:28,2020-07-23 16:52,N,,3.0
2020-06-22 13:30,2020-06-22 17:00,영산강,Y,광주광역시 남구 승촌동 495-4,승촌보~평동천 합류부,2020-07-31 16:45,2020-07-31 17:12,N,,3.0
2020-06-29 14:45,2020-06-30 9:30,낙동강,,경상남도 창녕군 유어면 미구리 588,폐바지선 위치 지점,2020-07-23 17:06,2020-07-23 17:06,Y,,3.0
2020-06-29 14:45,2020-06-30 9:30,낙동강,Y,경상남도 창녕군 유어면 미구리 588,인근 폐바지선 위치 지점,2020-07-23 17:19,2020-07-23 17:20,N,,1.0
2020-07-14 16:30,2020-07-14 16:30,영산강,Y,전라남도 나주시 다시면 죽산리 122-18,죽산보 좌안 상류 100m 지점 계류장,2020-08-10 15:42,2020-08-10 15:47,N,,1.0
2020-07-18 13:13,2020-07-18 13:53,한강,,경기도 의왕시 고천동 332-27,,2020-08-10 15:53,2020-08-10 15:53,Y,,3.0
2020-07-18 13:13,2020-07-18 13:29,한강,Y,경기도 의왕시 고천동 332-27,,2020-08-10 15:57,2020-08-10 16:02,N,,3.0
2020-07-24 10:00,2020-07-24 13:10,한강,Y,인천광역시 서구 경서동 124-145,공촌천,2020-08-18 9:54,2020-08-18 16:31,N,,3.0
2020-08-03 12:30,2020-08-03 16:00,낙동강,Y,경상북도 영천시 고경면 삼포리 801-1,고경면 상계로 194,2020-08-25 14:28,2020-08-25 15:55,N,,3.0
2020-08-05 10:45,2020-08-05 10:45,영산강,Y,광주광역시 광산구 운남동 529-9,,2020-08-25 14:35,2020-08-25 15:58,N,,3.0
2020-08-08 14:30,2020-08-08 14:30,영산강,Y,광주광역시 서구 눌재로 267 (서창동),,2020-09-02 15:23,2020-09-02 15:28,N,,3.0
2020-08-09 8:20,2020-08-09 8:20,영산강,Y,전라남도 구례군 구례읍 봉동리 233-1,"구례읍, 문척면, 토지면, 마산면 등 여러 곳에서 발생",2020-08-25 14:43,2020-10-07 17:16,N,,3.0
2020-08-10 10:25,2020-08-10 11:00,금강,Y,충청북도 청주시 서원구 현도면 노산리 389,,2020-08-25 14:23,2020-08-25 15:51,N,,3.0
2020-08-12 11:38,2020-08-12 13:55,낙동강,Y,경상남도 김해시 상동면 상동로 389,동영부르켐(주),2020-09-02 15:31,2020-09-02 15:40,N,,3.0
2020-09-20 3:00,2020-09-20 13:21,영산강,Y,전라남도 화순군 동면 넘은골길 142,구암농장,2020-10-19 15:52,2020-10-19 16:06,N,,3.0
2020-09-22 15:00,2020-09-23 9:00,영산강,,전라남도 담양군 금성면 덕성리 323-1,,2020-10-30 10:00,2020-10-30 10:00,Y,,3.0
2020-09-26 20:10,2020-09-26 23:00,낙동강,Y,경상북도 구미시 선기동 458-1,,2020-10-13 15:47,2020-10-13 15:54,N,,3.0
2020-09-28 17:35,2020-09-28 19:26,금강,Y,충청남도 당진시 신평면 초대리 747-2,돈사(새내농장),2020-10-12 17:43,2020-10-13 15:41,N,,3.0
2020-10-11 9:40,2020-10-12 9:10,영산강,Y,전라남도 담양군 무정면 수문동길 17,(주)팜스코리아,2020-11-02 15:40,2020-11-02 15:50,N,,3.0
2020-11-04 7:40,2020-11-04 9:10,영산강,Y,전라남도 담양군 봉산면 제월길 216-38,한라엔컴담양사업소,2020-12-07 10:45,2020-12-09 17:34,N,,3.0
2020-12-15 9:20,2020-12-15 11:11,한강,,경기도 하남시 서하남로47번길 193-19 (감북동),,2021-01-07 9:54,2021-01-07 9:54,Y,,3.0
2020-12-15 9:20,2020-12-15 11:23,한강,Y,경기도 하남시 서하남로47번길 193-19 (감북동),,2021-01-07 10:15,2021-01-07 10:22,N,,3.0
2020-12-23 15:30,2020-12-24 10:09,금강,Y,충청남도 논산시 성동면 개척리 115-14,,2021-01-06 16:29,2021-01-06 16:37,N,,3.0
2020-12-27 10:00,2020-12-27 23:31,금강,Y,충청북도 청주시 흥덕구 강내면 서부로 344,태성주유소,2021-01-07 9:57,2021-01-07 10:32,N,,3.0
2021-01-05 3:27,2021-01-07 11:00,낙동강,N,경상남도 김해시 상동면 소락로 154,한국RPF,2021-12-14 16:57,2021-12-22 9:55,N,,3.0
2021-01-10 13:06,2021-01-10 13:06,한강,N,경기도 고양시 일산서구 법곳동 740-5,,2021-12-16 15:30,2021-12-17 16:13,N,,3.0
2021-01-12 15:30,2021-01-12 15:30,영산강,Y,광주광역시 서구 눌재로 267 (서창동),,2021-03-18 17:33,2021-03-18 17:47,N,,3.0
2021-01-15 10:16,2021-01-16 9:00,한강,Y,강원도 영월군 한반도면 후탄리 산 128,인근 쌍용천,2021-03-19 15:51,2021-03-19 16:07,N,,3.0
2021-01-22 13:00,2021-01-22 14:04,영산강,Y,전라북도 남원시 이백면 양가리 690-2,,2021-03-18 17:54,2021-03-18 18:00,N,,3.0
2021-01-22 15:00,2021-12-16 15:30,한강,,경기도 이천시 대월면 도리리 504,,2021-12-16 15:32,2021-12-16 15:32,Y,,3.0
2021-01-22 15:00,2021-01-22 15:00,한강,N,경기도 이천시 대월면 도리리 504,,2021-12-16 15:33,2021-12-17 16:13,N,,3.0
2021-01-24 13:00,2021-01-24 14:53,낙동강,N,경상남도 창녕군 장마면 장마고곡로 177-52,성심마스타푸드,2021-12-15 9:44,2021-12-16 17:27,N,,3.0
2021-02-05 9:20,2021-02-05 12:00,영산강,Y,전라북도 김제시 황산면 남산리 331-1,,2021-03-18 17:17,2021-03-18 17:30,N,,3.0
2021-02-07 15:45,2021-02-07 15:45,한강,N,경기도 하남시 상산곡동 384-1,,2021-12-16 15:36,2021-12-17 16:13,N,,3.0
2021-02-12 12:15,2021-02-12 14:10,금강,Y,세종특별자치시 부강면 등곡리 620,등곡교 부근,2021-07-19 15:30,2021-07-19 15:31,Y,,3.0
2021-02-12 12:15,2021-02-12 14:10,금강,Y,세종특별자치시 부강면 등곡리 620,등곡교 부근,2021-07-19 17:42,2021-12-27 14:17,N,,3.0
2021-02-12 15:09,2021-02-12 15:09,한강,N,경기도 성남시 분당구 정자동 190-1,,2021-12-16 15:38,2021-12-17 16:14,N,,3.0
2021-02-14 21:30,2021-02-15 8:30,영산강,Y,광주광역시 광산구 도천동 357-72,인근 풍영정천(하남교~운남교),2021-03-19 11:19,2021-03-19 15:26,N,,3.0
2021-02-16 11:00,2021-02-16 11:00,영산강,Y,광주광역시 광산구 본덕동 668,인근 평동천(영산강 합류 지점 인근),2021-03-19 15:32,2021-03-19 15:35,N,,3.0
2021-02-18 11:20,2021-02-18 11:20,한강,N,인천광역시 계양구 귤현동 47-5,,2021-12-16 15:51,2021-12-17 16:14,N,,3.0
2021-02-25 1:21,2021-02-25 13:40,낙동강,N,경상남도 김해시 상동면 우계리 253-5,,2021-12-15 9:47,2021-12-17 14:26,N,,3.0
2021-02-27 15:00,2021-02-27 17:45,금강,N,"충청남도 천안시 서북구 천안천4길 20 (와촌동,천안역사 동아라이크텐)",동아라이크텐 아파트 건설현장,2021-12-16 15:58,2021-12-27 13:27,N,,3.0
2021-03-01 11:30,2021-03-01 13:40,낙동강,Y,경상남도 창녕군 대합면 합리 1182-3,,2021-07-19 15:42,2021-12-22 10:08,N,,3.0
2021-03-04 18:20,2021-03-05 10:00,낙동강,N,울산광역시 울주군 온산읍 대정리 88,(주)S-oil,2021-12-15 9:54,2021-12-22 10:41,N,,3.0
2021-03-07 11:53,2021-03-07 12:35,낙동강,N,경상남도 거창군 북상면 월성리 1066-5,,2021-12-15 10:06,2021-12-17 14:34,N,,3.0
2021-03-08 8:00,2021-03-08 11:00,낙동강,N,대구광역시 북구 동호동 516,팔거천 인근,2021-12-15 10:10,2021-12-17 14:33,N,,3.0
2021-03-10 13:40,2021-03-10 13:50,영산강,,전라북도 김제시 백산면 백산로 173-19,하빈농장,2021-12-17 17:21,2021-12-17 17:21,Y,,3.0
2021-03-10 13:40,2021-03-11 7:30,영산강,Y,전라북도 김제시 백산면 백산로 173-19,하빈농장,2021-12-17 17:27,2021-12-27 14:33,N,,3.0
2021-03-12 15:40,2021-03-12 16:30,낙동강,N,경상남도 김해시 한림면 신천리 745-4,(주)다우닝에너지,2021-12-15 10:15,2021-12-17 14:35,N,,3.0
2021-03-14 10:10,2021-03-14 10:10,한강,N,경기도 군포시 부곡동 1273,,2021-12-16 15:53,2021-12-17 16:14,N,,3.0
2021-03-15 9:30,2021-03-15 9:50,낙동강,Y,부산광역시 강서구 화전산단1로 115 (화전동),,2021-08-30 17:44,2021-12-22 10:16,N,,3.0
2021-03-18 1:52,2021-03-18 5:55,금강,N,충청남도 논산시 노성면 두사리 177-8,타코마 공장,2021-12-16 16:08,2021-12-27 13:28,N,,3.0
2021-03-20 13:10,2021-03-20 13:10,한강,N,충청북도 충주시 목행동 749-6,,2021-12-16 15:54,2021-12-17 16:14,N,,3.0
2021-03-20 14:56,2021-03-20 14:56,한강,N,경기도 하남시 초이동 443,,2021-12-16 15:55,2021-12-17 16:15,N,,3.0
2021-03-20 16:40,2021-03-21 9:00,금강,N,충청남도 금산군 제원면 금성리 476,제원중학교 주변 봉황천,2021-12-16 16:24,2021-12-27 13:29,N,,3.0
2021-03-20 22:50,2021-03-21 9:00,영산강,Y,광주광역시 남구 송하동 200-4,송암공단 내 남산석유,2021-12-17 17:45,2021-12-27 14:20,N,,3.0
2021-03-20 23:00,2021-03-21 9:00,영산강,,광주광역시 남구 송하동 200-4,송암공단 내 남산석유,2021-12-17 17:36,2021-12-17 17:36,Y,,3.0
2021-03-23 0:00,2021-03-23 0:00,한강,N,충청북도 음성군 삼성면 용성리 962,,2021-12-16 15:57,2021-12-17 16:15,N,,3.0
2021-03-26 18:43,2021-03-26 18:43,한강,N,강원도 횡성군 안흥면 상안리 538-8,,2021-12-16 15:58,2021-12-17 16:15,N,,3.0
2021-03-29 15:20,2021-03-30 9:00,금강,N,충청남도 당진시 석문면 교로리 2713,대호방조제,2021-12-16 17:27,2021-12-27 14:18,N,,3.0
2021-04-04 7:58,2021-04-04 14:34,금강,N,충청남도 아산시 둔포면 운용리 361-1,,2021-12-16 17:38,2021-12-27 13:31,N,,3.0
2021-04-06 20:30,2021-04-06 20:30,한강,N,강원도 원주시 단계동 148-25,,2021-12-16 16:35,2021-12-17 16:15,N,,3.0
2021-04-08 19:14,2021-04-08 19:33,금강,Y,세종특별자치시 전동면 깊은내길 213,,2021-09-06 16:56,2021-12-27 13:32,N,,3.0
2021-04-10 3:00,2021-04-10 13:35,낙동강,N,경상남도 양산시 어곡공단5길 39 (어곡동),화승 T&C,2021-12-15 10:20,2021-12-20 18:45,N,,3.0
2021-04-16 10:30,2021-04-16 14:00,영산강,Y,전라남도 함평군 학교면 곡창리 760-9,,2021-12-17 17:51,2021-12-27 14:20,N,,3.0
2021-04-20 11:15,2021-04-20 14:00,낙동강,N,경상남도 김해시 진영읍 본산리 303-10,,2021-12-15 10:29,2021-12-20 18:48,N,,3.0
2021-04-21 15:15,2021-04-21 17:40,금강,Y,충청북도 청주시 상당구 문의면 덕유리 196,문의대교 인근 대청호,2021-09-06 16:58,2021-12-27 13:32,N,,3.0
2021-04-22 13:00,2021-04-23 12:00,영산강,Y,전라남도 목포시 옥암동 1386,,2021-12-17 18:00,2021-12-27 14:33,N,,3.0
2021-04-23 19:30,2021-04-23 19:30,영산강,Y,전라남도 여수시 중흥동 782,삼일교 인근,2021-12-17 18:14,2021-12-27 14:34,N,,3.0
2021-04-26 14:43,2021-04-26 15:30,낙동강,Y,경상남도 김해시 상동면 동북로437번길 83-80,(주)현민산업,2021-08-30 17:50,2021-09-06 15:47,N,,3.0
2021-04-28 10:29,2021-04-28 11:40,낙동강,N,경상남도 밀양시 산외면 남기리 460-2,밀양JC 부근,2021-12-15 10:32,2021-12-17 14:52,N,,3.0
2021-04-28 19:20,2021-04-29 13:00,한강,Y,경기도 구리시 교문동 334-28,,2021-09-28 16:13,2021-12-15 15:45,N,,3.0
2021-04-29 8:40,2021-04-29 8:40,영산강,Y,광주광역시 동구 내남동 922,내지천 삼거리,2021-12-17 18:21,2021-12-27 14:33,N,,3.0
2021-04-30 13:34,2021-04-30 14:29,낙동강,Y,대구광역시 달성군 논공읍 논공중앙로45길 40,도로 위,2021-08-30 17:53,2021-09-06 15:55,N,,3.0
2021-05-02 10:55,2021-05-02 13:13,금강,N,대전광역시 대덕구 신대동 535,인근 갑천,2021-12-16 17:43,2021-12-27 13:33,N,,3.0
2021-05-04 7:15,2021-05-04 14:18,낙동강,N,경상북도 안동시 풍산읍 노리 749-15,서안동IC 톨게이트 인근,2021-12-15 10:34,2021-12-17 14:51,N,,3.0
2021-05-08 10:00,2021-05-11 21:19,낙동강,N,경상북도 봉화군 재산면 현동리 9-1,태양광시설 공사현장,2021-12-15 11:06,2021-12-17 14:53,N,,3.0
2021-05-10 9:50,2021-05-10 9:50,한강,N,인천광역시 서구 마전동 315-2,"나진포천, 마전제1세월교",2021-12-16 16:37,2021-12-17 16:16,N,,3.0
2021-05-11 16:50,2021-05-11 16:50,한강,N,경기도 하남시 초이동 545,,2021-12-16 16:39,2021-12-17 16:16,N,,3.0
2021-05-14 17:30,2021-05-15 11:00,금강,N,충청남도 천안시 서북구 부대동 254,인근 소하천,2021-12-16 17:49,2021-12-27 13:37,N,,3.0
2021-05-16 10:56,2021-05-17 10:00,금강,N,대전광역시 중구 석교동 135-1,대전천,2021-12-16 18:35,2021-12-27 13:38,N,,3.0
2021-05-19 9:00,2021-05-19 15:35,낙동강,N,경상북도 경주시 안강읍 두류길 215,경안폐차장,2021-12-15 11:12,2021-12-17 14:53,N,,3.0
2021-05-23 15:37,2021-05-23 21:15,낙동강,Y,경상북도 안동시 임하면 천전리 1084-7,임하대교 상하류 100m,2021-08-30 18:01,2021-09-06 16:10,N,,3.0
2021-05-28 12:30,2021-05-28 12:30,한강,N,경기도 양주시 만송동 330-11,"(삼숭2교, 청담천)",2021-12-16 16:41,2021-12-17 16:17,N,,3.0
2021-05-30 22:00,2021-05-31 10:00,금강,N,대전광역시 유성구 노은동 566,농수산물도매시장,2021-12-16 18:39,2021-12-27 13:38,N,,3.0
2021-06-04 11:00,2021-06-04 11:00,영산강,Y,전라남도 보성군 복내면 용동리 876-11,복내녹차버섯영농조합,2021-12-17 18:26,2021-12-17 18:28,N,,3.0
2021-06-12 17:00,2021-09-01 13:41,낙동강,,울산광역시 중구 유곡동 575,"울산광역시 중구 유곡동 575번지, 태화저수지",2021-09-01 13:45,2021-09-01 13:45,Y,,3.0
2021-06-12 17:00,2021-06-16 14:08,낙동강,Y,울산광역시 중구 유곡동 575,태화저수지,2021-09-01 13:48,2021-09-06 16:25,N,,3.0
2021-06-12 17:00,2021-06-16 14:08,낙동강,,울산광역시 중구 유곡동 575,태화저수지,2021-09-28 17:50,2021-09-28 17:50,Y,,3.0
2021-06-12 18:40,2021-06-12 20:54,낙동강,N,경상북도 구미시 산호대로33길 14 (옥계동),옥계동 684 일원,2021-12-15 11:18,2021-12-17 14:54,N,,3.0
2021-06-17 5:36,2021-06-17 15:31,한강,Y,경기도 이천시 마장면 덕평리 615,,2021-12-15 16:31,2021-12-15 16:32,N,,3.0
2021-06-18 5:58,2021-06-18 9:40,금강,N,"충청남도 계룡시 서금암5길 9 (금암동,신성2차미소지움아파트)",,2021-12-16 18:45,2021-12-27 13:39,N,,3.0
2021-06-22 9:00,2021-06-22 9:00,영산강,Y,전라북도 익산시 웅포면 칠목재로 316,,2021-12-17 18:32,2021-12-27 14:29,N,,3.0
2021-06-22 10:14,2021-06-22 10:14,한강,N,경기도 시흥시 대야동 57-5,하우고개주요소,2021-12-16 16:43,2021-12-17 16:17,N,,3.0
2021-06-22 16:30,2021-06-22 16:30,한강,N,경기도 남양주시 퇴계원읍 퇴계원리 157-5,(용암천),2021-12-16 16:44,2021-12-17 16:17,N,,3.0
2021-06-24 2:17,2021-06-24 6:00,낙동강,Y,대구광역시 달성군 논공읍 북리 1-145,화신산업,2021-09-01 13:50,2021-09-06 16:30,N,,3.0
2021-06-25 18:20,2021-06-26 8:30,영산강,Y,전라북도 김제시 백산면 대산로 17,,2021-12-17 18:37,2021-12-27 14:33,N,,3.0
2021-06-28 12:54,2021-06-28 13:40,금강,N,충청북도 청주시 흥덕구 옥산면 덕촌리 571-2,경부고속도로,2021-12-16 18:50,2021-12-27 13:40,N,,3.0
2021-07-01 18:03,2021-07-01 18:03,한강,N,충청북도 음성군 대소면 오류리 8-1,(바라㈜),2021-12-17 10:48,2021-12-17 16:18,N,,3.0
2021-07-02 6:45,2021-07-02 6:45,한강,N,경기도 남양주시 오남읍 양지리 569-1,,2021-12-17 10:50,2021-12-17 16:18,N,,3.0
2021-07-03 7:26,2021-07-03 7:26,한강,N,경기도 시흥시 정왕동 1246-5,금호화성,2021-12-17 10:54,2021-12-17 16:18,N,,3.0
2021-07-07 8:06,2021-07-07 8:06,한강,N,경기도 양주시 남면 경신리 271-22,(㈜삼양),2021-12-17 10:56,2021-12-17 16:19,N,,3.0
2021-07-08 7:50,2021-07-08 9:45,낙동강,Y,경상남도 김해시 대동면 덕산리 1108,인근 폐준설선,2021-08-06 14:35,2021-08-06 14:58,N,,3.0
2021-07-13 16:40,2021-07-13 20:10,낙동강,N,경상남도 창원시 의창구 북면 신촌리 1525-7,,2021-12-15 16:03,2021-12-17 14:54,N,,3.0
2021-07-14 15:00,2021-07-14 15:00,영산강,Y,전라남도 무안군 일로읍 복룡리 1550,복룡교,2021-12-17 18:46,2021-12-27 14:30,N,,3.0
