신고일시,접수일시,수계,지원여부,주소,상세주소,등록일시,수정일자,삭제여부,첨부파일,등록기관
2022-12-01 15:00,2022-12-01 15:00,영산강,Y,경상남도 하동군 옥종면 북방리 829-2,불무소류지,2022-12-27 14:56,2022-12-27 17:04,N,,3.0
2022-12-06 10:00,2022-12-06 10:00,한강,N,강원도 고성군 죽왕면 오봉리 1-1,송지호(남단부) 일원,2023-01-09 10:36,2023-01-09 10:49,N,,3.0
2022-12-07 0:56,2022-12-07 0:56,낙동강,N,대구광역시 달서구 성서공단로 94 (월암동),㈜한성피앤아이 2공장,2023-01-09 11:02,2023-01-09 11:11,N,,3.0
2022-12-10 5:35,2022-12-10 5:35,영산강,Y,전라북도 진안군 안천면 안용로 539,-,2022-12-27 17:00,2022-12-27 17:01,N,,3.0
2022-12-14 17:00,2022-12-14 17:04,금강,N,충청남도 부여군 양화면 벽용리 192-3,,2023-01-09 13:26,2023-01-09 13:35,N,,3.0
2022-12-18 17:10,2022-12-18 17:10,낙동강,N,경상북도 경산시 남천면 산전길 25,동림석유산업,2023-01-09 11:06,2023-01-09 11:12,N,,3.0
2022-12-19 19:40,2022-12-19 19:40,낙동강,N,경상북도 경산시 진량읍 두인길 9,호경산업,2023-01-09 11:08,2023-01-09 11:12,N,,3.0
2022-12-28 12:00,2022-12-28 12:00,금강,,충청남도 보령시 화산동 54-2,,2022-12-06 9:59,2022-12-06 9:59,Y,,3.0
2023-01-01 8:43,2023-01-01 8:43,금강,N,전라북도 익산시 용안면 함열로 291-89,,2023-04-17 9:21,2023-04-18 9:12,N,,3.0
2023-01-01 19:20,2023-01-01 19:20,한강,N,경기도 평택시 경기대로 1081 (장당동),광동제약,2023-04-11 17:43,2023-04-12 10:36,N,,3.0
2023-01-02 9:30,2023-01-02 9:30,영산강,Y,전라북도 익산시 용안면 함열로 291-89,,2024-01-17 11:10,2024-01-17 11:14,N,,3.0
2023-01-03 9:00,2023-01-03 9:00,영산강,Y,전라북도 임실군 임실읍 이도리 100,수정교 일대,2023-07-24 15:18,2023-07-25 16:47,N,,3.0
2023-01-08 8:40,2023-01-08 8:40,금강,N,충청남도 태안군 원북면 대기리 1,한국서부발전 태안화력발전소,2023-04-17 10:18,2023-04-18 9:10,N,,3.0
2023-01-10 17:30,2023-01-10 17:30,영산강,Y,전라남도 나주시 세지면 오봉리 산 3-1,오봉제,2023-07-20 20:16,2023-07-25 16:47,N,,3.0
2023-01-16 14:00,2023-01-17 14:14,낙동강,Y,부산광역시 기장군 정관읍 달산리 산 1-1,좌광천 용산교 일대,2023-02-21 15:17,2023-02-21 15:21,N,,3.0
2023-01-20 9:10,2023-01-20 9:10,한강,N,서울특별시 강남구 양재대로 478 (개포동),구룡마을 4지구,2023-04-11 17:44,2023-04-12 10:37,N,,3.0
2023-01-29 16:40,2023-01-29 16:40,낙동강,Y,경상남도 창원시 의창구 대산면 갈전리 1133-1,경상남도 창원시 의창구 대산면 갈전리 1133-1,2023-02-16 9:06,2023-02-16 9:18,N,,3.0
2023-02-01 10:00,2023-02-01 10:23,낙동강,Y,경상남도 산청군 금서면 화계리 산 80,경상남도 산청군 금서면 화계리 산 80,2023-02-16 9:33,2023-02-16 9:37,N,,3.0
2023-02-02 0:09,2023-02-02 0:09,낙동강,N,경상북도 경주시 덕동 1-1,덕동호 둘레길,2023-04-11 17:19,2023-04-11 17:31,N,,3.0
2023-02-02 9:30,2023-02-02 9:30,한강,N,경기도 포천시 소흘읍 이동교리 781-42,포천천,2023-04-11 17:47,2023-04-12 10:40,N,,3.0
2023-02-03 22:22,2023-02-03 22:22,낙동강,N,경상북도 안동시 풍천면 도양리 1424,맑은누리파크,2023-04-11 17:16,2023-04-11 17:31,N,,3.0
2023-02-13 11:00,2023-02-13 11:00,금강,N,충청남도 아산시 영인면 구성리 881-1,준설선 유류 보조탱크에서 주탱크로 이송 중 벙커A유 유출(약 100L 추정),2023-04-17 9:25,2023-04-18 9:11,N,,3.0
2023-02-13 17:30,2023-02-13 17:30,한강,N,경기도 화성시 정남면 귀래리 533-9,나로환경,2023-04-11 17:50,2023-04-12 10:41,N,,3.0
2023-02-15 16:00,2023-02-15 16:00,한강,N,경기도 남양주시 진건읍 신월리 653-1,왕숙천,2023-04-11 17:52,2023-04-12 10:43,N,,3.0
2023-02-16 19:35,2023-02-16 19:35,한강,N,경기도 시흥시 공단2대로 15 (정왕동),국도화학 경인사업소,2023-04-11 17:54,2023-04-12 10:44,N,,3.0
2023-02-16 23:00,2023-02-16 23:00,낙동강,Y,경상남도 김해시 대동면 예안리 1451-2,,2023-03-08 10:07,2023-03-16 11:07,N,,3.0
2023-02-18 12:00,2023-02-18 12:00,한강,N,경기도 남양주시 퇴계원읍 퇴계원리 127,왕숙천 진관교,2023-04-11 17:56,2023-04-12 10:45,N,,3.0
2023-02-27 18:10,2023-02-27 18:10,금강,N,충청남도 천안시 서북구 백석공단1로 97-14 (백석동),,2023-04-17 9:27,2023-04-18 9:11,N,,3.0
2023-02-28 14:50,2023-02-28 14:50,금강,Y,대전광역시 서구 월평동 92-8,,2023-03-08 10:08,2023-03-16 11:07,N,,3.0
2023-02-28 15:30,2023-02-28 15:30,금강,Y,충청남도 당진시 양지말길 8 (대덕동),당진냉동,2023-04-17 9:30,2023-04-18 9:11,N,,3.0
2023-03-07 0:01,2023-03-07 0:01,금강,N,대전광역시 중구 산성동 335-7,SIM테크,2023-04-17 9:37,2023-04-18 9:10,N,,3.0
2023-03-08 17:30,2023-03-08 17:30,영산강,Y,광주광역시 북구 연제동 730,,2023-07-20 20:20,2023-07-25 16:47,N,,3.0
2023-03-10 11:30,2023-03-10 11:30,영산강,Y,전라남도 여수시 화치동 271,LG화학 화치 공장 비상저류조,2023-07-20 20:23,2023-07-25 16:47,N,,3.0
2023-03-12 22:00,2023-03-12 22:00,금강,Y,대전광역시 대덕구 대덕대로1447번길 40 (목상동),한국타이어 대전공장,2023-04-12 15:06,2023-04-13 17:49,N,,3.0
2023-03-15 13:30,2023-03-15 13:30,낙동강,N,경상남도 거창군 웅양면 웅양로 1215-30,㈜상일,2023-04-11 17:22,2023-04-11 17:33,N,,3.0
2023-03-16 10:10,2023-03-16 10:10,영산강,Y,광주광역시 광산구 도산동 976-1,미상(환절기 기온상승 바닥 부영양화 가속 빈산소에 의한 어폐사 추정),2023-07-20 20:27,2023-07-25 16:46,N,,3.0
2023-03-16 14:58,2023-03-16 14:58,금강,N,충청남도 보령시 청소면 진죽리 1006-3,인근 진죽천,2023-04-17 9:39,2023-04-18 9:10,N,,3.0
2023-03-20 21:46,2023-03-20 21:46,낙동강,N,경상북도 성주군 대가면 옥련리 546-2,지엠엔에스,2023-04-11 17:25,2023-04-11 17:34,N,,3.0
2023-03-22 8:20,2023-03-22 8:20,한강,N,경기도 양주시 덕정동 47-3,천일페인트,2023-04-11 17:59,2023-04-12 10:46,N,,3.0
2023-03-23 9:03,2023-03-23 9:03,금강,N,충청남도 서산시 성연면 성연4로 198-20,,2023-04-17 9:41,2023-04-18 9:10,N,,3.0
2023-03-24 10:09,2023-03-24 10:09,낙동강,N,대구광역시 서구 팔달로2길 23 (비산동),풍천산업,2023-04-11 17:26,2023-04-11 17:36,N,,3.0
2023-03-24 17:00,2023-03-24 17:00,금강,N,충청남도 천안시 서북구 입장면 호당리 317-11,,2023-04-17 9:44,2023-04-18 9:10,N,,3.0
2023-03-27 17:00,2023-03-27 17:00,금강,N,충청남도 아산시 둔포면 신남리 625-1,,2023-04-17 9:45,2023-04-18 9:10,N,,3.0
2023-03-28 15:00,2023-03-28 15:00,금강,N,충청북도 청주시 상당구 문의면 구룡리 442,,2023-04-17 9:47,2023-04-18 9:10,N,,3.0
2023-03-29 9:20,2023-03-29 9:20,낙동강,N,경상북도 영주시 이산면 내림리 1,두월교 인근,2023-04-11 17:28,2023-04-11 17:37,N,,3.0
2023-03-30 22:00,2023-03-30 22:00,금강,N,충청남도 서천군 마산면 마명리 147-5,,2023-04-17 9:51,2023-04-18 9:10,N,,3.0
2023-03-31 10:30,2023-03-31 10:30,영산강,Y,광주광역시 남구 구동 76,광주천 부동교~중앙대교 사이,2023-07-20 20:33,2023-07-25 16:46,N,,3.0
2023-04-02 16:00,2023-04-02 16:00,낙동강,Y,부산광역시 강서구 대저2동 212-11,,2023-04-14 17:35,2023-04-14 17:42,N,,3.0
2023-04-05 8:50,2023-04-05 8:50,금강,N,충청남도 천안시 동남구 풍세면 광풍로,1540,2023-07-20 10:28,2023-07-20 11:03,N,,3.0
2023-04-15 9:00,2023-04-15 9:00,영산강,Y,광주광역시 서구 마륵동,광주천 지평교~하류400m(상무대교),2023-07-20 20:38,2023-07-25 16:46,N,,3.0
2023-04-15 19:20,2023-04-15 19:20,금강,N,충청북도 증평군 증평읍 창동리 809,보강천,2023-07-20 10:30,2023-07-20 13:28,N,,3.0
2023-04-17 17:03,2023-04-17 17:03,낙동강,N,대구광역시 서구 상리동 245-58,이강산업,2023-07-25 17:01,2023-07-25 17:12,N,,3.0
2023-04-19 7:55,2023-04-19 7:55,금강,N,충청남도 서천군 마서면 송내리 325-1,,2023-07-20 10:34,2023-07-20 13:29,N,,3.0
2023-04-21 4:00,2023-04-21 4:00,낙동강,N,경상남도 밀양시 부북면 용지리 181-1,한국카본,2023-07-25 16:57,2023-07-25 17:12,N,,3.0
2023-04-25 13:40,2023-04-25 13:40,금강,N,충청남도 아산시 음봉면 월랑리 240-1,월랑저수지,2023-07-20 10:36,2023-07-20 13:30,N,,3.0
2023-04-27 17:00,2023-04-27 17:00,영산강,Y,전라남도 나주시 봉황면 만봉리 491-5,만봉저수지,2023-07-20 20:40,2023-07-25 16:46,N,,3.0
2023-04-29 14:00,2023-04-29 14:00,금강,N,충청남도 서산시 성연면 성연4로 160,,2023-07-20 10:37,2023-07-20 13:31,N,,3.0
2023-05-01 18:28,2023-05-01 18:28,금강,N,충청북도 옥천군 군북면 증약리 443-2,,2023-07-20 10:41,2023-07-20 13:32,N,,3.0
2023-05-02 12:00,2023-05-02 12:00,영산강,Y,전라북도 완주군 봉동읍 구암리 544-9,석탑천,2023-07-20 20:45,2023-07-25 16:46,N,,3.0
2023-05-05 7:38,2023-05-05 7:39,금강,N,충청남도 천안시 동남구 다가동 561,,2023-07-20 10:43,2023-07-20 13:39,N,,3.0
2023-05-06 9:20,2023-05-06 9:20,영산강,Y,광주광역시 광산구 도천동 349-64,하남교,2023-07-20 20:49,2023-07-25 16:45,N,,3.0
2023-05-12 4:23,2023-05-12 4:23,금강,N,충남 서산시 성연면 성연4로 160,,2023-07-20 10:45,2023-07-20 13:43,N,,3.0
2023-05-15 9:15,2023-05-15 9:15,영산강,Y,광주광역시 북구 오룡동 34,첨단대교 주변 영산강,2023-07-20 20:50,2023-07-25 16:45,N,,3.0
2023-05-15 18:00,2023-05-15 18:00,한강,N,강원특별자치도 인제군 남면 소치리 1,우각천(부평취수장 상류 부평리 마을회관 인근),2023-07-25 17:18,2023-07-25 17:22,N,,3.0
2023-05-18 10:10,2023-05-18 10:10,금강,N,충청남도 천안시 서북구 성환읍 와우1길 64,,2023-07-20 10:46,2023-07-20 13:47,N,,3.0
2023-05-24 0:05,2023-05-24 0:05,금강,N,충청북도 청주시 청원구 오창읍 성산리 431-4,,2023-07-20 10:48,2023-07-20 13:49,N,,3.0
2023-05-31 20:00,2023-05-31 20:00,영산강,Y,전라북도 임실군 운암면 운종리 53,운암대교 상류 부근,2023-07-25 16:42,2023-07-25 16:45,N,,3.0
2023-06-04 11:00,2023-06-04 11:00,금강,N,충청남도 서산시 지곡면 무장리 1840,오토밸리 산업단지,2023-07-20 10:52,2023-07-25 16:43,N,,3.0
2023-06-05 12:10,2023-06-05 12:10,영산강,Y,전라북도 남원시 주천면 용궁리 97,,2023-07-25 16:40,2023-07-25 16:45,N,,3.0
2023-06-05 23:30,2023-06-05 23:30,한강,N,경기도 양주시 남면 상수리 117-1,현대아스콘,2023-07-25 17:20,2023-07-25 17:22,N,,3.0
2023-06-07 20:00,2023-06-07 20:00,낙동강,N,경상북도 구미시 고아읍 괴평리 26-3,구미정수장,2023-07-25 17:05,2023-07-25 17:13,N,,3.0
2023-06-09 14:42,2023-06-09 14:42,금강,N,충청북도 청주시 흥덕구 오송읍 정중리 645,물류센터 공사장,2023-07-20 10:58,2023-07-25 16:43,N,,3.0
2023-06-12 14:00,2023-06-12 14:00,영산강,Y,전라남도 여수시 화장동 134-1,,2023-07-25 16:38,2023-07-25 17:02,N,,3.0
2023-06-14 17:40,2023-06-14 17:40,한강,N,경기도 하남시 풍산동 581,망월천,2023-07-25 17:21,2023-07-25 17:23,N,,3.0
2023-06-15 17:00,2023-06-15 17:00,금강,N,전라북도 익산시 웅포면 웅포리 974,,2023-07-20 11:00,2023-07-20 14:52,N,,3.0
2023-06-17 17:24,2023-06-17 17:24,낙동강,N,대구광역시 서구 국채보상로 20길 25,유창알앤씨,2023-07-25 17:07,2023-07-25 17:13,N,,3.0
2023-06-21 14:08,2023-06-21 14:08,금강,Y,충청남도 부여군 은산면 가중리 560,,2023-07-20 19:39,2023-07-20 19:40,N,,3.0
2023-06-23 8:10,2023-06-23 8:10,낙동강,N,경상북도 의성군 의성읍 도동리 1,소하천 북원교 ~ 중리교 구간,2023-07-25 17:11,2023-07-25 17:14,N,,3.0
2023-06-30 0:00,2023-07-01 15:44,금강,N,충남 천안시 서북구 입장면 성진로 1122-27,,2024-01-18 9:07,2024-01-18 9:55,N,,3.0
2023-07-02 0:00,2023-07-03 13:20,금강,N,충청남도 천안시 동남구 동면 광덕리 423-1,방고개소류지,2024-01-18 9:08,2024-01-18 9:56,N,,3.0
2023-07-13 8:50,2023-07-13 8:50,낙동강,N,대구광역시 서구 염색공단천로 19길 2,,2024-01-17 17:08,2024-01-17 17:12,N,,3.0
2023-07-17 11:30,2023-07-17 11:30,금강,N,충청남도 부여군 규암면 호암리 1,백마강교 상류,2024-01-18 9:19,2024-01-18 9:57,N,,3.0
2023-07-18 14:00,2023-07-18 14:00,영산강,Y,전라북도 익산시 망성면 화산리 1-8,,2024-01-17 16:56,2024-01-17 16:59,N,,3.0
2023-07-20 11:30,2023-07-20 11:30,금강,Y,충청남도 부여군 규암면 호암리 1,백마강교,2023-07-31 9:32,2023-07-31 10:03,N,,3.0
2023-07-22 6:45,2023-07-22 6:45,낙동강,N,경상북도 경산시 진량읍 두인길 17,,2024-01-17 17:09,2024-01-17 17:13,N,,3.0
2023-07-26 21:00,2023-07-26 21:00,영산강,Y,광주광역시 광산구 운수동 425-8,인근,2024-01-17 16:53,2024-01-17 16:59,N,,3.0
2023-07-29 8:00,2023-07-29 9:30,금강,N,충청남도 천안시 동남구 성남면 석곡리 295,에스엔팩,2024-01-18 9:21,2024-01-18 9:57,N,,3.0
2023-07-29 17:38,2023-07-29 17:38,한강,N,경기도 수원시 장안구 송죽동 1,414(만석공원 내 만석거),2024-01-17 18:36,2024-01-17 18:51,N,,3.0
2023-08-04 20:40,2023-08-04 20:40,한강,N,경기도 남양주시 진건읍 사능리 172-46,대경오엔알,2024-01-17 18:37,2024-01-17 18:59,N,,3.0
2023-08-08 17:09,2023-08-08 17:09,낙동강,N,경상북도 영천시 청통면 신학리 507,,2024-01-17 17:10,2024-01-17 17:14,N,,3.0
2023-08-11 19:00,2023-08-11 19:00,금강,Y,충청남도 부여군 규암면 호암리 1,백마강교,2024-01-17 9:35,2024-01-18 14:23,N,,3.0
2023-08-12 7:20,2023-08-12 9:00,금강,N,대전광역시 중구 안영동 502-2,유등천,2024-01-18 9:28,2024-01-18 10:01,N,,3.0
2023-08-18 19:00,2023-08-19 8:58,금강,N,충청남도 천안시 서북구 입장면 가산리 628,유성티엘씨 제2물류센터,2024-01-18 9:30,2024-01-18 10:02,N,,3.0
2023-08-21 20:00,2023-08-21 22:30,금강,N,충청남도 당진시 합덕읍 중앙뜸길 25,,2024-01-18 9:33,2024-01-18 10:03,N,,3.0
2023-08-29 8:30,2023-08-29 11:55,금강,N,충청북도 청주시 상당구 남일면 가산리 118,,2024-01-18 9:42,2024-01-18 10:03,N,,3.0
2023-09-04 16:40,2023-09-04 16:40,금강,Y,충청남도 청양군 청남면 중산리 107-1,배수장 인근,2024-01-17 9:51,2024-01-17 9:52,N,,3.0
2023-09-06 18:00,2023-09-06 18:00,영산강,Y,광주광역시 광산구 운수동 426-53,인근 운수천,2024-01-17 11:00,2024-01-17 13:47,N,,3.0
2023-09-08 7:20,2023-09-08 8:25,금강,N,충남 공주시 이인면 검바위로 232,,2024-01-18 9:43,2024-01-18 10:04,N,,3.0
2023-09-11 11:30,2023-09-11 11:30,낙동강,Y,경상남도 김해시 상동면 매리 311-7,낙동대교 물양장,2024-01-17 17:04,2024-01-17 17:15,N,,3.0
2023-09-12 17:00,2023-09-12 17:00,낙동강,Y,경상북도 김천시 감천면 용호리 245-4,,2024-01-17 17:05,2024-01-17 17:15,N,,3.0
2023-09-13 12:00,2023-09-13 13:30,금강,N,충청남도 공주시 우성면 귀산리 274-2,,2024-01-18 9:47,2024-01-18 10:07,N,,3.0
2023-09-14 13:40,2023-09-14 15:40,금강,N,대전광역시 서구 도안동 1,구봉천 일대,2024-01-18 9:49,2024-01-18 10:08,N,,3.0
2023-09-15 7:15,2023-09-15 7:15,한강,N,경기도 남양주시 수석동 442,(수석한강공원),2024-01-17 18:50,2024-01-17 18:59,N,,3.0
2023-09-19 21:00,2023-09-19 21:50,금강,N,충청남도 서산시 수석동 374-14,,2024-01-18 9:52,2024-01-18 10:09,N,,3.0
2023-09-26 16:30,2023-09-26 16:30,금강,Y,충청남도 천안시 서북구 입장면 양대리 5-2,,2024-01-17 9:41,2024-01-17 9:54,N,,3.0
2023-09-28 17:50,2023-09-29 15:14,금강,N,충청남도 보령시 주교면 관창리 1234-2,,2024-01-18 9:54,2024-01-18 10:09,N,,3.0
2023-10-13 9:30,2023-10-13 9:30,한강,Y,경기 광주시 문현동 371-2,,2024-01-17 14:45,2024-01-17 14:46,N,,3.0
2023-10-14 10:14,2023-10-14 10:14,낙동강,Y,경상북도 상주시 중동면 회상리 1504,,2024-01-17 9:58,2024-01-17 10:25,N,,3.0
2023-10-24 9:40,2023-10-24 9:40,낙동강,Y,대구광역시 달성군 구지면 내리 825,이노정 인근,2024-01-17 10:01,2024-01-17 10:28,N,,3.0
2023-10-24 18:00,2023-10-24 18:00,금강,N,대전광역시 동구 신촌동 510-10,대청호 수질관리소,2024-01-17 14:05,2024-01-17 14:10,N,,3.0
2023-10-26 13:00,2023-10-26 13:00,영산강,Y,경상남도 하동군 옥종면 정수리 34,옥종불소유황천,2024-01-17 10:53,2024-01-17 13:45,N,,3.0
2023-11-01 12:00,2023-11-01 12:00,한강,N,포천시 가산면 가산로 18,,2024-01-17 14:15,2024-01-17 14:17,N,,3.0
2023-11-10 14:32,2023-11-10 14:32,낙동강,Y,경북 고령군 성산면 성산로 1140,고령교,2024-01-17 10:16,2024-01-18 10:37,N,,3.0
2023-12-01 15:00,2023-12-01 15:00,영산강,Y,전라북도 전주시 덕진구 고랑동 1196,,2024-01-17 13:12,2024-01-17 13:35,N,,3.0
2023-12-12 12:00,2023-12-12 12:00,낙동강,Y,경상북도 김천시 증산면 황항리 산 8-1,,2024-01-17 10:18,2024-01-17 10:31,N,,3.0
2023-12-17 21:20,2023-12-17 21:20,낙동강,Y,경상남도 진주시 대곡면 덕곡리 1343,,2024-01-17 10:19,2024-01-17 10:32,N,,3.0
2023-12-19 15:30,2023-12-19 15:30,금강,N,대전광역시 유성구 용산동 514,,2024-01-17 14:06,2024-01-17 14:10,N,,3.0
2023-12-30 8:30,2023-12-30 8:30,금강,N,대전광역시 유성구 노은동 431-1,,2024-01-17 14:07,2024-01-17 14:11,N,,3.0
2023-12-30 8:40,2023-12-30 8:40,한강,N,경기도 하남시 창우동 532,산곡천,2024-01-17 14:17,2024-01-17 14:18,N,,3.0
2024-01-03 4:00,2024-01-03 4:00,낙동강,Y,경상남도 양산시 호계동 898-8,,2024-02-26 16:52,2024-02-26 17:02,N,,3.0
2024-01-10 11:00,2024-01-10 11:00,금강,Y,경기도 화성시 양감면 요당리 103,,2024-04-22 9:58,2024-04-23 9:46,Y,,3.0
2024-01-10 11:00,2024-01-10 11:30,한강,Y,경기도 화성시 양감면 요당리 103-12,KNT로지스틱스,2024-04-25 11:13,2024-04-25 11:19,N,,3.0
2024-01-15 20:36,2024-01-15 21:10,한강,Y,경기도 화성시 향남읍 백토리 405,(페인트 도장업체),2024-04-25 14:59,2024-04-25 15:00,N,,3.0
2024-01-16 0:00,2024-01-16 0:00,낙동강,Y,경상남도 의령군 지정면 성산리 83-8,,2024-02-26 16:57,2024-02-26 17:01,N,,3.0
2024-01-18 10:30,2024-01-18 10:30,금강,N,충청남도 공주시 금흥동 329-1,공주교도소 앞 교차로,2024-04-22 10:05,2024-04-22 10:31,N,,3.0
2024-01-30 9:41,2024-01-30 9:41,낙동강,N,경상남도 양산시 물금읍 증산리 1666,ICD(내륙컨테이너기지),2024-04-25 10:22,2024-04-25 10:44,N,,3.0
2024-02-05 5:46,2024-02-05 5:46,금강,N,충청남도 태안군 태안읍 삭선리 1005-2,,2024-04-22 10:09,2024-04-22 10:42,N,,3.0
2024-02-05 6:56,2024-02-05 10:20,한강,N,경기도 화성시 양감면 대양리 178-1,데코밸리,2024-06-17 13:50,2024-06-17 14:21,N,,3.0
2024-02-05 17:00,2024-02-05 17:00,금강,N,충청북도 청주시 청원구 오창읍 성산리 27-1,,2024-04-22 10:10,2024-04-22 11:17,N,,3.0
2024-02-06 11:00,2024-02-06 11:00,낙동강,N,경상남도 창원시 의창구 명곡동 242,,2024-04-25 10:36,2024-04-25 10:52,N,,3.0
2024-02-06 17:00,2024-02-06 17:00,금강,N,충청북도 청주시 청원구 북이면 옥수리 339-1,,2024-04-22 10:21,2024-04-22 11:21,N,,3.0
2024-02-16 0:00,2024-02-16 0:00,낙동강,Y,경상남도 진주시 지수면 청담리 1,장박교,2024-02-26 16:58,2024-02-26 17:00,N,,3.0
2024-02-19 11:43,2024-02-19 11:43,한강,N,경기도 양주시 광적면 광석리 278,농업기술센터,2024-06-17 13:57,2024-06-17 14:25,N,,3.0
2024-02-20 13:40,2024-02-20 15:20,한강,N,경기도 하남시 하산곡동 159,,2024-06-17 14:00,2024-06-17 14:26,N,,3.0
2024-02-21 12:15,2024-02-21 12:15,낙동강,Y,경상남도 진주시 대곡면 단목리 1104-9,,2024-04-22 9:42,2024-04-23 9:48,N,,3.0
2024-02-22 7:00,2024-02-22 7:00,낙동강,Y,경상남도 진주시 대곡면 단목리 1049-3,,2024-04-22 9:44,2024-04-23 9:48,N,,3.0
2024-02-25 16:00,2024-02-25 18:56,한강,N,경기도 하남시 망월동 1073,망월천,2024-06-17 14:09,2024-06-17 14:29,N,,3.0
2024-03-05 6:53,2024-03-05 6:53,금강,N,세종특별자치시 전의면 신정리 426,이지테이프,2024-04-22 10:28,2024-04-22 13:14,N,,3.0
2024-03-15 1:10,2024-03-15 1:10,금강,N,충청북도 진천군 이월면 노원리 2149,,2024-04-22 10:30,2024-04-22 13:20,N,,3.0
2024-03-19 16:00,2024-03-19 16:00,낙동강,Y,대구광역시 달성군 논공읍 위천리 256-15,,2024-04-22 13:39,2024-04-22 13:39,N,,3.0
2024-03-22 13:43,2024-03-22 13:43,낙동강,N,경상북도 안동시 송천동 1319-1,농업기술센터 농기계임대사업소,2024-04-25 10:37,2024-04-25 10:54,N,,3.0
2024-03-24 9:16,2024-03-24 9:17,낙동강,N,경상북도 김천시 용두동 216-1,"인근 우수관거, 감천",2024-04-25 10:39,2024-04-25 10:55,N,,3.0
2024-03-25 5:45,2024-03-25 7:15,한강,N,경기도 이천시 백사면 모전리 301,모전영농조합,2024-06-17 14:12,2024-06-17 14:40,N,,3.0
2024-03-26 11:30,2024-03-26 18:20,한강,N,경기도 양주시 백석읍 홍죽리 939-4,㈜두리철강,2024-06-17 14:19,2024-06-17 14:41,N,,3.0
2024-04-02 10:30,2024-04-02 17:53,낙동강,Y,경상북도 포항시 남구 오천읍 광명리 95,,2024-06-17 11:06,2024-06-17 11:21,N,,3.0
2024-04-15 4:50,2024-04-15 4:50,낙동강,Y,대구광역시 북구 동변동 617-1,금호1교,2024-06-17 11:12,2024-06-17 13:19,N,,3.0
2024-04-25 13:30,2024-04-25 15:15,금강,Y,충청남도 아산시 인주면 공세리 760,아산호,2024-06-17 14:47,2024-06-17 14:48,N,,3.0
2024-04-30 9:00,2024-04-30 11:00,낙동강,N,경상남도 창원시 의창구 동읍 노연리 223-1,금호1교,2024-06-17 11:15,2024-06-17 13:24,N,,3.0
