일자,생활폐기물_반입량,삼원환경_반입량,음식협잡물_반입량,청라반입량,재활용잔재물_반입량,삼산_반입량,구월_반입량,쓰레기소각_1호기,쓰레기소각_2호기,음폐수소각_1호기,음폐수소각_2호기,침출수소각_1호기,침출수소각_2호기,일반바닥재_반출량,비산재_반출량,지정바닥재_반출량,고철_반출량,경유_금일입고량,경유_금일사용량,부생연료유_금일입고량,부생연료유_금일사용량,시수사용량,전력_수전량,전력_발전량,전력_매전량,스팀생산량,청라에너지스팀공급유량,청라에너지스팀공급열량,응축수회수유량,응축수회수열량,청라에너지판매열량,로온도_1호기,증기식_공기_예열기온도_1호기,보일러온도_1호기,집진시설온도_1호기,굴뚝온도_1호기,로온도_2호기,증기식_공기_예열기온도_2호기,보일러온도_2호기,집진시설온도_2호기,굴뚝온도_2호기,소각시설1호기_산소,소각시설1호기_일산화탄소,소각시설1호기_질소산화물,소각시설1호기_염화수소,소각시설1호기_먼지,소각시설1호기_유량,소각시설2호기_산소,소각시설2호기_일산화탄소,소각시설2호기_질소산화물,소각시설2호기_염화수소,소각시설2호기_먼지,소각시설2호기_유량,폐수처리관리_산성농도,폐수처리관리_일산화탄소D,폐수처리관리_방류량,폐수처리관리_재이용량
2022-10-29,438.05,0,0,3.65,0,0,0,182.06,173.01,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,286,3816,26786.25,572.4,1384.19,0.0,0.0,0.0,0.0,0.0,960.73,26.01,248.34,151.59,176.78,926.84,26.52,249.9,145.59,170.73,10.95,3.34,0.44,0.76,1.0,47598.0,10.78,4.59,0.0,1.26,1.61,47896.0,7.98,0,0,47.6
2022-10-30,0.0,0,0,0.0,0,0,0,176.46,171.11,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,422,3348,26662.5,1492.56,1413.13,0.0,0.0,0.0,0.0,0.0,963.03,26.11,247.71,146.95,176.26,943.58,26.8,249.09,144.79,171.08,10.81,2.21,0.5,0.85,0.67,48402.0,10.45,4.18,0.0,1.26,1.49,48882.0,8.04,0,0,55.5
2022-10-31,604.0,0,0,5.52,0,0,0,171.53,169.24,0,0,0,0,22.71,0.0,0,0.0,0,0,0,0,447,4032,26017.5,234.0,1394.96,0.0,0.0,0.0,0.0,0.0,982.19,26.79,250.01,149.47,176.22,950.71,27.33,247.86,144.7,170.96,10.71,1.9,0.19,0.71,0.64,48534.0,10.64,4.52,0.0,1.29,1.45,48476.0,8.04,0,0,53.4
2022-11-01,310.89,0,0,4.94,0,0,0,195.6,0.0,0,0,0,0,43.26,0.0,0,0.0,0,0,0,1683,174,4212,23681.25,221.76,726.99,0.0,0.0,0.0,0.0,0.0,974.09,27.05,249.25,152.81,176.47,0.0,0.0,0.0,0.0,0.0,10.31,4.27,0.67,0.63,0.48,51338.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0,0,49.3
2022-11-02,309.08,0,0,4.0,0,0,0,188.58,0.0,0,0,0,0,42.16,0.0,0,0.0,0,0,0,0,114,576,24772.5,1172.16,710.5,0.0,0.0,0.0,0.0,0.0,997.35,25.3,250.46,150.23,175.0,0.0,0.0,0.0,0.0,0.0,10.7,4.83,0.48,0.7,1.08,50202.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0,0,53.2
2022-11-03,281.55,0,0,4.12,0,0,0,176.81,0.0,0,0,0,0,44.85,0.0,0,0.0,0,0,0,0,179,1188,24723.75,626.04,715.23,0.0,0.0,0.0,0.0,0.0,995.35,24.26,249.39,150.12,174.24,0.0,0.0,0.0,0.0,0.0,10.88,3.64,0.33,0.67,1.67,49622.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0,0,73.0
2022-11-04,327.47,0,0,4.0,0,0,0,188.78,0.0,0,0,0,0,44.49,0.0,0,0.0,0,0,0,0,99,648,26411.25,1591.2,737.93,0.0,0.0,0.0,0.0,0.0,968.33,21.87,248.26,150.26,173.11,0.0,0.0,0.0,0.0,0.0,10.68,3.14,1.5,0.83,1.85,51006.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0,0,28.7
2022-11-05,452.81,0,0,4.06,0,0,0,203.07,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,165,360,26392.5,1932.84,740.04,0.0,0.0,0.0,0.0,0.0,958.68,21.25,245.66,142.89,172.51,0.0,0.0,0.0,0.0,0.0,10.46,5.61,0.56,0.5,1.3,52028.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0,0,76.4
2022-11-06,0.0,0,0,0.0,0,0,0,192.7,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,128,36,25623.75,3670.2,730.0,0.0,0.0,0.0,0.0,0.0,949.28,21.38,247.47,143.8,174.12,0.0,0.0,0.0,0.0,0.0,10.51,3.87,0.22,0.48,1.21,51798.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,0,0,17.3
2022-11-07,43.2,0,0,5.27,0,0,0,193.62,0.0,0,0,0,0,22.52,0.0,0,0.0,0,0,0,0,125,1080,24693.75,978.48,745.58,0.0,0.0,0.0,0.0,0.0,952.18,22.6,249.68,146.33,174.32,0.0,0.0,0.0,0.0,0.0,10.44,4.66,0.79,0.72,1.33,52308.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,54.7
2022-11-08,45.52,0,0,6.08,0,0,0,193.54,0.0,0,0,0,0,21.51,0.0,0,0.0,0,0,0,0,120,10440,10301.0,316.08,741.62,336.85,216.6,282.0,13.0,203.6,922.27,23.99,250.75,148.33,175.13,0.0,0.0,0.0,0.0,0.0,10.34,6.09,0.15,0.52,1.77,52766.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,29.2
2022-11-09,69.49,0,0,3.87,0,0,0,192.0,0.0,0,0,0,0,22.78,0.0,0,0.0,0,0,0,408,118,22428,0.0,0.0,763.88,566.07,364.4,483.0,23.8,340.6,930.94,23.75,247.15,145.48,172.69,0.0,0.0,0.0,0.0,0.0,10.52,11.52,0.3,0.52,1.91,52636.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,17.7
2022-11-10,36.31,0,0,0.0,0,0,0,195.02,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,67,23148,0.0,0.0,731.25,601.06,387.4,514.0,25.6,361.8,972.9,23.88,247.02,143.97,174.09,0.0,0.0,0.0,0.0,0.0,10.25,8.45,0.04,0.5,1.74,52786.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,35.8
2022-11-11,37.56,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,10,0,455,50,13716,0.0,0.0,0.0,51.32,33.0,48.0,2.3,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,5.5
2022-11-12,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,1200,31,11736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0,0,5.4
2022-11-13,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,636,8,13183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0,0,3.1
2022-11-14,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,565,202,12132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0,0,4.8
2022-11-15,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,544,79,10944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0,0,31.7
2022-11-16,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,576,103,11088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0,0,31.6
2022-11-17,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,630,35,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0,0,0.0
2022-11-18,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,139,6,1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0,0,3.1
2022-11-19,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,255,25,17388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0,0,26.1
2022-11-20,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,370,12,9936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0,0,0.0
2022-11-21,0.0,0,0,4.78,0,0,0,0.0,113.24,0,0,0,0,0.0,39.06,0,0.0,0,0,0,13166,83,21240,0.0,0.0,545.11,240.09,153.7,194.0,9.1,144.6,0.0,0.0,0.0,0.0,0.0,987.26,94.98,220.98,136.69,170.57,0.0,0.0,0.0,0.0,0.0,0.0,10.46,14.92,0.0,1.21,2.67,50785.3,7.83,0,0,10.2
2022-11-22,0.0,0,0,5.89,0,0,0,0.0,170.13,0,0,0,0,23.01,0.0,0,0.0,0,0,0,0,88,22788,0.0,0.0,796.19,399.34,255.6,327.0,15.4,240.2,0.0,0.0,0.0,0.0,0.0,986.83,70.96,245.67,143.27,172.58,0.0,0.0,0.0,0.0,0.0,0.0,10.4,4.53,0.0,0.93,2.64,51838.0,7.83,0,0,60.2
2022-11-23,0.0,0,0,4.74,0,0,0,0.0,175.73,0,0,0,0,46.97,0.0,0,0.0,0,10,0,0,214,22608,0.0,0.0,781.47,426.55,273.2,351.0,16.6,256.6,0.0,0.0,0.0,0.0,0.0,980.92,62.14,251.24,144.33,174.66,0.0,0.0,0.0,0.0,0.0,0.0,10.27,4.18,0.01,1.46,2.59,52424.0,7.91,0,0,107.3
2022-11-24,0.0,0,0,4.56,0,0,0,0.0,175.24,0,0,0,0,47.92,0.0,0,0.0,0,0,0,0,121,21996,0.0,0.0,786.24,466.39,298.9,388.0,18.4,280.5,0.0,0.0,0.0,0.0,0.0,985.42,86.43,254.47,142.0,173.92,0.0,0.0,0.0,0.0,0.0,0.0,10.34,4.11,0.0,0.48,2.66,52154.0,7.93,0,0,36.0
2022-11-25,463.17,0,0,5.09,0,0,0,0.0,180.99,0,0,0,0,44.21,0.0,0,0.0,0,0,0,0,74,21888,0.0,0.0,780.55,451.81,289.8,374.0,18.2,271.6,0.0,0.0,0.0,0.0,0.0,963.22,87.69,250.2,143.02,173.92,0.0,0.0,0.0,0.0,0.0,0.0,10.25,4.42,0.0,0.38,2.12,52658.0,7.96,0,0,24.7
2022-11-26,470.53,0,0,5.66,0,0,0,0.0,180.21,0,0,0,0,0.0,0.0,0,0.0,0,0,0,197,98,21600,0.0,0.0,733.4,408.06,261.5,332.0,16.0,245.5,0.0,0.0,0.0,0.0,0.0,934.05,86.25,250.0,142.43,173.23,0.0,0.0,0.0,0.0,0.0,0.0,10.94,6.1,0.0,0.2,1.74,50050.0,7.96,0,0,5.0
2022-11-27,0.0,0,0,0.0,0,0,0,0.0,184.44,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,245,21960,0.0,0.0,743.99,466.45,299.2,387.0,18.7,280.5,0.0,0.0,0.0,0.0,0.0,955.83,85.26,251.22,146.25,176.05,0.0,0.0,0.0,0.0,0.0,0.0,10.98,5.91,0.0,0.5,1.59,50906.0,7.86,0,0,38.2
2022-11-28,484.65,0,0,5.69,0,0,0,0.0,186.65,0,0,0,0,65.15,0.0,0,0.0,0,0,0,0,308,20088,0.0,0.0,780.27,455.84,292.4,383.0,18.3,274.1,0.0,0.0,0.0,0.0,0.0,939.17,83.52,250.09,146.26,173.58,0.0,0.0,0.0,0.0,0.0,0.0,10.55,5.31,0.0,0.48,1.87,52652.0,7.86,0,0,40.3
2022-11-29,414.92,0,0,5.57,0,0,0,0.0,199.02,0,0,0,0,46.68,0.0,0,0.0,0,0,0,0,127,25020,0.0,0.0,789.55,434.95,278.9,357.0,17.2,261.7,0.0,0.0,0.0,0.0,0.0,914.04,80.14,250.56,148.38,171.72,0.0,0.0,0.0,0.0,0.0,0.0,10.78,5.8,0.0,0.53,1.77,52758.0,7.82,0,0,57.3
2022-11-30,203.56,0,0,4.26,0,0,0,0.0,196.2,0,0,0,0,72.71,0.0,0,0.0,0,0,0,1688,94,26280,0.0,0.0,763.06,435.31,280.0,360.0,18.6,261.4,0.0,0.0,0.0,0.0,0.0,926.07,77.9,246.07,151.1,173.88,0.0,0.0,0.0,0.0,0.0,0.0,11.04,6.05,0.0,0.71,1.66,52616.0,7.84,0,0,3.0
2022-12-01,315.56,0,0,3.67,0,0,0,138.31,201.36,0,0,0,0,52.38,0.0,0,6.65,0,0,0,6568,115,30168,0.0,0.0,1226.08,795.95,530.9,742.0,41.3,489.6,963.62,82.39,237.01,148.92,170.66,930.9,77.87,248.68,149.04,173.45,11.0,8.73,0.0,0.4,2.11,46836.0,10.92,5.46,0.0,0.37,2.06,52626.0,7.88,0,0,56.3
2022-12-02,363.25,0,0,3.07,0,0,0,192.36,194.82,0,0,0,0,42.28,0.0,0,0.0,0,0,0,0,163,30672,0.0,0.0,1462.93,1031.63,688.1,976.0,55.6,632.5,959.25,82.91,245.06,147.39,171.75,953.45,80.48,245.67,146.82,173.73,11.01,2.92,0.0,0.26,1.91,48246.0,10.56,4.37,0.0,0.03,1.71,52654.0,7.89,0,0,33.4
2022-12-03,493.9,0,0,5.09,0,0,0,193.32,191.79,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,137,30060,0.0,0.0,1416.31,1001.95,668.3,952.0,53.7,614.6,932.76,83.17,249.26,149.77,171.43,936.32,79.36,245.86,145.18,173.69,11.18,5.22,0.0,0.44,1.89,47772.0,11.11,5.84,0.0,0.04,1.24,49858.0,7.89,0,0,75.4
2022-12-04,0.0,0,0,0.0,0,0,0,198.31,190.59,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,469,29736,0.0,0.0,1424.26,1034.48,690.0,970.0,55.6,634.4,930.72,82.07,249.63,152.57,172.4,954.54,78.64,248.7,148.66,174.01,11.34,5.7,0.0,0.43,1.58,48246.0,11.25,6.18,0.0,0.03,1.33,50218.0,7.89,0,0,37.2
2022-12-05,482.38,0,0,8.97,0,0,0,181.69,178.35,0,0,0,0,47.61,0.0,0,0.0,0,0,0,0,210,32328,0.0,0.0,1430.44,995.5,664.0,940.0,53.3,610.7,933.5,81.12,247.55,147.48,170.75,957.39,77.07,249.93,147.85,173.2,11.43,6.64,0.0,0.5,1.73,47750.0,11.22,6.63,0.0,0.06,1.51,50028.0,7.89,0,0,3.0
2022-12-06,332.99,0,0,5.44,0,0,0,188.62,185.93,0,0,0,0,50.13,0.0,0,0.0,0,0,0,0,162,30672,0.0,0.0,1416.18,978.41,652.6,922.0,52.5,600.1,942.0,82.78,246.8,144.82,170.95,960.72,82.24,249.99,139.17,172.56,11.16,7.91,0.0,0.96,1.95,47660.0,10.77,5.55,0.01,0.01,1.05,50190.0,7.78,0,0,51.9
2022-12-07,305.25,0,0,3.98,0,0,0,192.64,181.22,0,0,0,0,21.46,0.0,0,0.0,0,0,0,30,222,30960,0.0,0.0,1451.14,996.85,664.9,947.0,53.3,611.6,924.65,84.2,249.08,144.08,171.61,938.52,83.24,254.14,139.93,173.45,10.99,10.97,0.0,0.9,2.35,49540.0,10.67,5.4,0.0,0.03,1.32,50044.0,7.76,0,0,35.7
2022-12-08,354.93,0,0,4.02,0,0,0,180.16,177.68,0,0,0,0,95.45,0.0,0,0.0,0,0,0,0,132,29988,0.0,0.0,1393.62,988.31,659.2,936.0,54.0,605.2,936.21,84.3,250.32,144.46,171.95,945.87,84.23,255.95,135.43,173.27,11.56,8.48,0.0,0.86,2.08,46590.0,10.64,4.86,0.0,0.0,1.26,49392.0,7.77,0,0,26.2
2022-12-09,330.58,0,0,3.61,0,0,0,189.19,190.18,0,0,0,0,47.28,0.0,0,0.0,0,0,0,0,478,30024,0.0,0.0,1453.16,1036.73,691.5,986.0,55.1,636.4,955.8,85.52,251.08,153.28,174.7,926.54,88.65,257.66,148.12,175.21,11.16,6.95,0.0,1.06,1.79,48008.0,10.14,5.11,0.02,0.17,1.37,52216.0,7.78,0,0,34.8
2022-12-10,500.74,0,0,3.91,0,0,0,172.21,172.23,0,0,0,0,22.9,0.0,0,0.0,0,0,0,0,173,29484,0.0,0.0,1462.89,1037.03,691.7,977.0,54.9,636.8,951.04,84.58,251.17,147.85,172.64,948.72,92.27,250.22,143.13,173.84,11.02,5.58,0.0,0.94,1.81,47504.0,10.13,5.27,0.0,0.09,1.07,52272.0,7.79,0,0,47.8
2022-12-11,0.0,0,0,0.0,0,0,0,188.96,188.77,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,139,27972,0.0,0.0,1435.98,1056.07,704.4,1000.0,56.1,648.3,927.06,84.94,252.79,146.81,173.83,916.44,92.89,248.63,143.09,175.03,11.24,6.76,0.0,1.04,1.94,47624.0,10.06,4.2,0.0,0.05,1.0,52206.0,7.79,0,0,33.5
2022-12-12,449.13,0,0,5.43,0,0,0,185.38,183.95,0,0,0,0,48.65,0.0,0,0.0,430,0,0,0,175,31140,0.0,0.0,1455.0,1014.84,676.9,957.0,52.7,624.2,932.08,83.25,249.54,149.1,171.67,914.62,89.8,246.42,137.97,172.13,11.28,8.67,0.0,0.95,1.89,47604.0,10.28,4.79,0.0,0.03,0.94,51718.0,7.79,0,0,54.5
2022-12-13,258.78,0,0,5.69,0,0,0,184.04,190.09,0,0,0,0,73.82,18.41,0,0.0,0,0,0,0,144,30816,0.0,0.0,1460.5,1040.48,694.0,979.0,54.8,639.2,934.07,84.35,252.21,144.77,172.89,919.5,91.51,253.09,143.34,167.02,11.1,13.11,0.06,0.92,1.66,48428.0,9.96,7.55,0.0,0.21,1.06,53166.0,7.84,0,0,31.6
2022-12-14,337.65,0,0,3.36,0,0,0,172.81,173.08,0,0,0,0,49.17,0.0,0,0.0,0,10,29820,0,168,32292,0.0,0.0,1485.28,1039.13,693.1,983.0,55.6,637.5,943.11,81.74,251.56,144.27,168.9,918.96,88.47,253.64,145.14,172.9,11.03,7.65,0.0,0.66,1.55,47610.0,10.12,5.18,0.0,0.15,3.22,52842.0,7.84,0,0,55.2
2022-12-15,300.36,0,0,3.57,0,0,0,171.95,174.35,0,0,0,0,99.87,0.0,0,0.0,0,0,0,57,528,33336,0.0,0.0,1470.09,1013.79,676.2,977.0,55.6,620.6,939.7,80.64,251.84,147.71,168.78,932.56,58.35,256.98,143.89,173.01,11.34,7.14,0.0,0.66,1.71,47468.0,10.47,6.83,0.0,0.06,1.79,52726.0,7.88,0,0,22.9
2022-12-16,310.54,0,0,3.07,0,0,0,181.48,183.35,0,0,0,0,93.14,0.0,0,0.0,0,0,0,0,176,34452,0.0,0.0,1485.79,1098.2,732.5,1001.0,57.3,675.2,932.41,80.09,254.42,150.59,165.77,943.99,51.27,252.98,149.47,174.57,11.42,4.95,0.0,0.55,1.99,47578.0,10.78,6.29,0.0,0.14,1.59,52834.0,7.77,0,0,64.1
2022-12-17,465.63,0,0,3.5,0,0,0,175.46,175.13,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,94,32220,0.0,0.0,1487.0,1055.17,703.8,1001.0,56.7,647.1,957.21,79.3,249.17,146.14,171.58,949.48,49.96,252.45,146.9,173.63,11.29,5.67,0.0,0.72,1.67,47978.0,10.82,7.2,0.0,0.09,1.55,52802.0,7.75,0,0,36.8
2022-12-18,0.0,0,0,0.0,0,0,0,184.31,189.1,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,125,33156,0.0,0.0,1515.92,1129.24,753.2,1067.0,61.5,691.7,957.21,78.42,252.1,146.31,170.35,949.48,54.03,253.43,150.59,174.33,10.96,2.05,0.0,0.59,1.92,49906.0,10.61,5.79,0.0,0.18,1.32,55014.0,7.78,0,0,8.9
2022-12-19,421.3,0,0,3.68,0,0,0,179.47,180.16,0,0,0,0,93.27,0.0,0,0.0,0,0,0,114,223,33156,0.0,0.0,1496.09,1043.48,696.0,987.0,55.9,640.1,944.35,77.36,253.69,152.9,168.24,960.76,50.08,253.5,147.23,172.5,11.49,5.05,0.0,0.8,1.86,47536.0,10.99,7.13,0.0,0.1,1.46,52488.0,7.78,0,0,71.5
2022-12-20,344.09,0,0,4.48,0,0,0,189.35,190.22,0,0,0,0,136.8,0.0,0,0.0,0,0,0,0,223,31644,0.0,0.0,1502.44,1044.83,696.9,984.0,56.0,640.9,973.18,78.82,251.53,150.93,171.51,953.35,49.6,256.09,147.53,173.36,11.37,3.87,0.0,0.74,1.36,48230.0,10.72,6.51,0.0,0.14,1.53,53142.0,7.78,0,0,88.0
2022-12-21,369.66,0,0,4.36,0,0,0,184.81,186.27,0,0,0,0,73.86,0.0,0,0.0,0,10,0,0,368,34596,0.0,0.0,1504.31,1058.92,706.3,1003.0,56.5,649.8,949.05,80.96,250.25,146.68,171.02,949.44,52.66,252.9,148.58,174.7,11.03,5.63,0.0,0.66,1.49,49338.0,10.48,6.34,0.0,0.27,1.37,54352.0,7.99,0,0,45.3
2022-12-22,316.8,0,0,3.03,0,0,0,190.24,192.64,0,0,0,0,93.35,0.0,0,0.0,0,0,0,0,239,33840,0.0,0.0,1509.89,1080.51,720.7,1022.0,57.8,662.9,944.5,79.83,250.45,147.43,171.51,956.08,51.21,254.58,141.68,173.37,11.02,4.9,0.0,0.39,1.88,50152.0,10.34,5.79,0.0,0.06,1.67,55798.0,8.0,0,0,45.8
2022-12-23,426.68,0,0,3.21,0,0,0,179.49,184.88,0,0,0,0,95.44,0.0,0,0.0,0,0,0,0,178,34488,0.0,0.0,1470.4,1027.89,685.6,964.0,56.0,629.6,939.04,78.24,248.31,154.6,169.85,954.71,92.56,259.96,142.63,171.92,11.33,8.13,1.39,0.83,2.16,48462.0,10.58,5.83,0.0,0.04,1.28,53758.0,8.0,0,0,57.3
2022-12-24,442.88,0,0,2.45,0,0,0,175.23,178.1,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,89,31788,0.0,0.0,1489.17,1044.08,696.4,982.0,57.0,639.4,951.36,77.08,255.15,150.5,166.84,965.0,91.1,262.71,145.17,172.6,11.57,7.96,0.0,0.54,2.35,48292.0,10.82,6.29,0.0,0.11,1.43,53026.0,8.0,0,0,21.8
2022-12-25,0.0,0,0,0.0,0,0,0,193.9,193.08,0,0,0,0,0.0,0.0,0,0.0,0,0,0,36,89,31788,0.0,0.0,1500.32,1095.35,730.6,1040.0,59.6,671.0,925.82,78.31,251.21,147.44,167.45,985.49,92.2,263.54,146.13,173.9,11.28,10.31,0.0,0.58,1.7,49428.0,10.56,5.47,0.0,0.09,1.66,54014.0,8.0,0,0,16.1
2022-12-26,533.08,0,0,4.31,0,0,0,177.1,177.61,0,0,0,0,119.13,0.0,0,0.0,0,0,0,424,507,30456,0.0,0.0,1501.28,1071.81,714.9,1018.0,57.4,657.5,918.92,79.02,249.9,147.62,166.7,997.02,90.14,250.83,147.88,174.4,11.18,14.83,0.0,0.49,1.35,48698.0,10.48,5.78,0.0,0.33,1.75,51918.0,8.0,0,0,65.0
2022-12-27,391.89,0,0,5.19,0,0,0,188.94,182.14,0,0,0,0,74.87,0.0,0,0.0,0,0,0,0,117,32328,0.0,0.0,1507.3,1056.37,704.6,999.0,56.8,647.8,928.03,79.45,249.28,153.79,172.77,924.14,86.87,250.56,152.25,174.99,11.37,8.14,0.0,0.68,1.67,49532.0,10.64,5.47,0.0,0.63,1.52,52988.0,8.0,0,0,39.4
2022-12-28,409.3,0,0,3.74,0,0,0,183.31,183.99,0,0,0,0,67.54,0.0,0,0.0,0,0,0,77,100,33300,0.0,0.0,1514.48,1048.13,699.1,993.0,55.8,643.3,915.19,79.5,250.49,149.94,172.21,914.58,87.06,253.95,147.71,174.34,11.87,17.22,0.0,0.72,1.74,47012.0,10.83,6.01,0.0,0.5,1.68,52764.0,8.0,0,0,40.7
2022-12-29,397.86,0,0,3.42,0,0,0,190.68,193.7,0,0,0,0,45.23,0.0,0,0.0,0,0,0,0,136,33012,0.0,0.0,1509.19,1048.73,699.5,994.0,56.1,643.4,932.55,79.93,248.8,144.53,171.17,953.27,87.04,254.08,142.18,173.36,11.56,15.92,0.0,0.69,1.75,47788.0,10.37,6.07,0.0,0.12,1.45,53620.0,7.69,0,0,85.1
2022-12-30,398.43,0,0,3.77,0,0,0,175.58,178.65,0,0,0,0,25.48,0.0,0,0.0,0,0,0,68,334,30996,0.0,0.0,1480.5,1038.08,692.4,991.0,55.1,637.3,953.12,79.07,246.66,150.64,172.08,962.65,85.54,263.67,141.85,172.76,11.17,13.56,0.0,0.84,1.68,47796.0,10.36,5.61,0.0,0.09,0.95,51922.0,7.7,0,0,11.5
2022-12-31,496.11,0,0,4.09,0,0,0,170.08,171.6,0,0,0,0,0.0,0.0,0,0.0,0,0,0,682,356,31536,0.0,0.0,1465.75,1006.15,671.1,952.0,53.6,617.5,915.88,79.16,240.95,144.58,171.17,950.92,75.52,257.78,137.69,172.42,11.66,20.63,0.0,0.57,1.98,46608.0,10.67,7.07,0.0,0.1,0.73,50692.0,7.73,0,0,0.0
